ID,Source,RecordID,TSN,S_Rank_Assigned_2014,Phylo_Code,Common_Name,Family,Genus,Species,HU_12_NAME,County,Basin,N_Detected,N_vouchered,N_released,CoarseAbundance,Date,Lat,Long,Locality,DB_Record_ID,Review_Status,Review_Comments,Collector,ID_by,Field_Collection_Number,Museum_Number,Gear,Survey_Comments,TSN_1,ER_Status,SCP_UserProjectID,SCP_PermitNumber,HUC_8,SCP_PermitType,SCP_siteID,HUC_12,Date_Range_Category
73950,SCP,73950,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Brokenstraw Creek-Little Brokenstraw Creek,,Allegheny,47,,,,7/31/1963,41.83052,-79.43856,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper336,168394,,,0,5010001,0,0,50100011406,2
73812,SCP,73812,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Fourmile Run,,Allegheny,27,,,,8/1/1963,41.7293,-79.04087,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper461,168394,,,0,5010003,0,0,50100030303,2
74091,SCP,74091,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Tionesta Creek-Farnsworth Branch,,Allegheny,10,,,,8/5/1963,41.77197,-79.13316,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper427,168394,,,0,5010003,0,0,50100030301,2
73718,SCP,73718,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Clarion River,,Allegheny,1,,,,8/6/1963,41.5385,-78.69133,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper572,168394,,,0,5010005,0,0,50100050203,2
73936,SCP,73936,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Branch Tionesta Creek,,Allegheny,42,,,,8/8/1963,41.64456,-79.00497,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper479,168394,,,0,5010003,0,0,50100030202,2
74033,SCP,74033,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Annin Creek,,Allegheny,8,,,,8/16/1963,41.80248,-78.28594,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper677,168394,,,0,5010001,0,0,50100010208,2
74107,SCP,74107,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Kinzua Creek-South Branch Kinzua Creek,,Allegheny,5,,,,7/11/1964,41.7799,-78.80777,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper540,168394,,,0,5010001,0,0,50100011102,2
73009,SCP,73009,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Conococheague Creek-Falling Spring Branch,,Potomac,2,,,,8/9/1964,39.91051,-77.52852,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper906,168394,,,0,2070004,0,0,20700040703,2
72889,SCP,72889,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Rocky Mountain Creek,,Potomac,15,,,,8/9/1964,39.90161,-77.46745,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper933,168394,,,0,2070004,0,0,20700040702,2
73285,SCP,73285,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Sherman Creek-Pisgah Run,,Susquehanna,1,,,,9/2/1964,40.32253,-77.28307,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper1030,168394,,,0,2050305,0,0,20503050106,2
72600,SCP,72600,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,E. Branch Antietam Creek,,Potomac,40,,,,9/8/1964,39.77863,-77.49949,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper916,168394,,,0,2070004,0,0,20700041102,2
72984,SCP,72984,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Dunbar Creek,,Monongahela,25,,,,6/23/1965,39.98116,-79.61736,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper282,168394,,,0,5020006,0,0,50200061003,2
72512,SCP,72512,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Meadow Run,,Monongahela,2,,,,6/23/1965,39.81745,-79.55283,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper302,168394,,,0,5020006,0,0,50200061001,2
19193,ArgentHistoric_JEMReviewed,19193,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,French Creek-Conneauttee Creek,erie,Allegheny,1,,,,7/7/1965,41.87746485,-80.01388756,"French Cr., W of Mill Village at Rt. 6 bridge, just E of jct. with Rt. 19",,,,T Zorach & Schuler,,TZ 123-Cornell,,"""""",ArgentDB - 24689; Cornell - TZ 123,,,,,5010004,,,50100040901,2
19157,ArgentHistoric_JEMReviewed,19157,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,French Creek-Woodcock Creek,crawford,Allegheny,1,,,,7/7/1965,41.77216306,-80.12171215,French Cr. at Venango,,,,T Zorach & Schuler,,TZ 124-Cornell,,"""""",ArgentDB - 24693; Cornell - TZ 124,,,,,5010004,,,50100040904,2
73738,SCP,73738,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,East Branch Sugar Creek,,Allegheny,384,,,,7/22/1965,41.53018,-79.81308,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper219,168394,,,0,5010004,0,0,50100040805,2
72621,SCP,72621,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Upper Big Sandy Creek,,Monongahela,102,,,,7/29/1965,39.76604,-79.62441,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper279,168394,,,0,5020004,0,0,50200040602,2
72622,SCP,72622,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Fike Run-Little Sandy Creek,,Monongahela,13,,,,7/29/1965,39.72354,-79.62126,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper280,168394,,,0,5020004,0,0,50200040601,2
72620,SCP,72620,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Upper Big Sandy Creek,,Monongahela,4,,,,7/30/1965,39.76351,-79.66357,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper266,168394,,,0,5020004,0,0,50200040602,2
73233,SCP,73233,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Clear Shade Creek,,Allegheny,7,,,,8/6/1965,40.1702,-78.74656,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper557,168394,,,0,5010007,0,0,50100070202,2
72580,SCP,72580,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Town Creek-Murley Branch,,Potomac,37,,,,8/11/1965,39.75849,-78.58371,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper605,168394,,,0,2070003,0,0,20700030102,2
73940,SCP,73940,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Sugar Creek,,Allegheny,27,,,,8/30/1965,41.60154,-79.79353,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper223,168394,,,0,5010004,0,0,50100040804,2
73592,SCP,73592,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Sandy Creek,,Allegheny,3,,,,8/31/1965,41.38579,-79.93635,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper185,168394,,,0,5010003,0,0,50100030802,2
72509,SCP,72509,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Meadow Run,,Monongahela,1,,,,5/18/1966,39.80987,-79.51138,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper310,168394,,,0,5020006,0,0,50200061001,2
74054,SCP,74054,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Calkwell Creek,,Allegheny,7,,,,5/29/1966,41.75656,-79.56971,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper292,168394,,,0,5010003,0,0,50100030501,2
73802,SCP,73802,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Calkwell Creek,,Allegheny,5,,,,5/29/1966,41.69363,-79.56952,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper293,168394,,,0,5010003,0,0,50100030501,2
73815,SCP,73815,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Caldwell Creek,,Allegheny,3,,,,5/29/1966,41.6999,-79.55217,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper303,168394,,,0,5010003,0,0,50100030502,2
73818,SCP,73818,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Caldwell Creek,,Allegheny,4,,,,5/29/1966,41.73794,-79.52432,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper307,168394,,,0,5010003,0,0,50100030502,2
74092,SCP,74092,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Caldwell Creek,,Allegheny,4,,,,5/29/1966,41.75577,-79.48024,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper322,168394,,,0,5010003,0,0,50100030502,2
73766,SCP,73766,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,French Creek,,Allegheny,2,,,,6/1/1966,41.51933,-80.05502,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper162,168394,,,0,5010004,0,0,50100040909,2
73789,SCP,73789,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,French Creek-Woodcock Creek,,Allegheny,30,,,,6/2/1966,41.71993,-80.15213,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper116,168394,,,0,5010004,0,0,50100040904,2
73994,SCP,73994,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,French Creek-Woodcock Creek,,Allegheny,21,,,,6/2/1966,41.77353,-80.10653,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper137,168394,,,0,5010004,0,0,50100040904,2
74111,SCP,74111,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,S. Branch French Creek-Lilley Run,,Allegheny,35,,,,6/2/1966,41.90917,-79.70525,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper251,168394,,,0,5010004,0,0,50100040201,2
74175,SCP,74175,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Brokenstraw Creek,,Allegheny,3,,,,8/25/1966,41.84523,-79.32681,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper366,168394,,,0,5010001,0,0,50100011408,2
73537,SCP,73537,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Sandy Creek,,Allegheny,38,,,,7/6/1967,41.03671,-79.17466,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper406,168394,,,0,5010006,0,0,50100060402,2
73495,SCP,73495,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Mill Creek,,Allegheny,25,,,,7/6/1967,41.20029,-79.12521,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper428,168394,,,0,5010005,0,0,50100050702,2
73425,SCP,73425,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Big Run,,Allegheny,1,,,,7/6/1967,41.00407,-79.11809,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper431,168394,,,0,5010006,0,0,50100060401,2
73532,SCP,73532,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Fivemile Run,,Allegheny,1,,,,7/6/1967,41.14411,-79.07835,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper441,168394,,,0,5010006,0,0,50100060305,2
73536,SCP,73536,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Sandy Creek,,Allegheny,5,,,,7/6/1967,41.03508,-79.03092,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper466,168394,,,0,5010006,0,0,50100060402,2
73653,SCP,73653,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,N. Fork Redbank Creek-Windfall Run,,Allegheny,13,,,,7/10/1967,41.24544,-79.01032,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper474,168394,,,0,5010006,0,0,50100060201,2
73466,SCP,73466,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Mahoning Creek-Leasure Run,,Allegheny,4,,,,7/11/1967,40.82799,-78.95251,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper498,168394,,,0,5010006,0,0,50100060601,2
73446,SCP,73446,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Mahoning Creek,,Allegheny,14,,,,7/11/1967,40.94602,-78.92886,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper505,168394,,,0,5010006,0,0,50100060706,2
73424,SCP,73424,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,E. Branch Mahoning Creek,,Allegheny,4,,,,7/11/1967,41.00502,-78.77804,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper552,168394,,,0,5010006,0,0,50100060701,2
73393,SCP,73393,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cowanshannock Creek,,Allegheny,36,,,,7/17/1967,40.81973,-79.48866,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper319,168394,,,0,5010006,0,0,50100060802,2
73460,SCP,73460,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Fork Pine Creek,,Allegheny,6,,,,7/17/1967,40.85752,-79.44789,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper332,168394,,,0,5010006,0,0,50100061103,2
73458,SCP,73458,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Allegheny,2,,,,7/17/1967,40.87675,-79.41782,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper340,168394,,,0,5010006,0,0,50100061104,2
73438,SCP,73438,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Mahoning Creek,,Allegheny,16,,,,7/17/1967,40.90346,-79.37125,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper354,168394,,,0,5010006,0,0,50100060709,2
73396,SCP,73396,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cowanshannock Creek-Huskins Run,,Allegheny,7,,,,7/17/1967,40.79898,-79.33777,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper363,168394,,,0,5010006,0,0,50100060801,2
73459,SCP,73459,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Fork Pine Creek,,Allegheny,9,,,,7/17/1967,40.84944,-79.32923,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper365,168394,,,0,5010006,0,0,50100061103,2
73452,SCP,73452,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Mahoning Creek-Pine Run,,Allegheny,1,,,,7/18/1967,40.91759,-79.23223,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper389,168394,,,0,5010006,0,0,50100060707,2
73463,SCP,73463,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Mahoning Creek,,Allegheny,6,,,,7/18/1967,40.86703,-79.1673,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper408,168394,,,0,5010006,0,0,50100060602,2
73379,SCP,73379,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Mahoning Creek,,Allegheny,11,,,,7/18/1967,40.82011,-79.04711,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper459,168394,,,0,5010006,0,0,50100060602,2
73496,SCP,73496,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Beaver Creek,,Allegheny,7,,,,7/31/1967,41.20288,-79.56532,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper297,168394,,,0,5010005,0,0,50100051002,2
73497,SCP,73497,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Beaver Creek,,Allegheny,10,,,,8/1/1967,41.23032,-79.58002,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper289,168394,,,0,5010005,0,0,50100051002,2
73637,SCP,73637,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Clarion River-Millstone Creek,,Allegheny,3,,,,8/1/1967,41.37142,-78.95945,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper496,168394,,,0,5010005,0,0,50100050605,2
73594,SCP,73594,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Clarion River-Cathers Run,,Allegheny,4,,,,8/2/1967,41.31712,-79.20953,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper397,168394,,,0,5010005,0,0,50100050610,2
73561,SCP,73561,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Spring Creek,,Allegheny,5,,,,8/2/1967,41.40049,-78.9331,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper503,168394,,,0,5010005,0,0,50100050502,2
73544,SCP,73544,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Bear Creek,,Allegheny,11,,,,8/2/1967,41.41016,-78.83005,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper532,168394,,,0,5010005,0,0,50100050603,2
73716,SCP,73716,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Clarion River,,Allegheny,49,,,,8/2/1967,41.49732,-78.68263,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper576,168394,,,0,5010005,0,0,50100050203,2
74028,SCP,74028,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Oil Creek,,Allegheny,9.5,,,,8/7/1967,41.79545,-79.8406,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper209,168394,,,0,5010003,0,0,50100030601,2
73792,SCP,73792,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,East Branch Oil Creek,,Allegheny,7,,,,8/7/1967,41.73486,-79.7634,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper231,168394,,,0,5010003,0,0,50100030602,2
73841,SCP,73841,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Thompson Creek,,Allegheny,6,,,,8/8/1967,41.65106,-79.72643,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper243,168394,,,0,5010003,0,0,50100030603,2
73715,SCP,73715,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cherrytree Run,,Allegheny,8,,,,8/8/1967,41.54894,-79.71454,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper249,168394,,,0,5010003,0,0,50100030605,2
73845,SCP,73845,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Thompson Creek,,Allegheny,2,,,,8/8/1967,41.69059,-79.66974,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper263,168394,,,0,5010003,0,0,50100030603,2
73710,SCP,73710,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pithole Creek,,Allegheny,7,,,,8/8/1967,41.52073,-79.58655,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper286,168394,,,0,5010003,0,0,50100030903,2
74206,SCP,74206,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Spring Creek,,Allegheny,4,,,,8/8/1967,41.8592,-79.52498,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper306,168394,,,0,5010001,0,0,50100011404,2
73833,SCP,73833,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Woodcock Creek,,Allegheny,12,,,,8/9/1967,41.69714,-80.11586,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper132,168394,,,0,5010004,0,0,50100040905,2
73340,SCP,73340,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Blacklegs Creek,,Allegheny,6,,,,8/14/1967,40.53835,-79.37406,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper353,168394,,,0,5010008,0,0,50100080201,2
73369,SCP,73369,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Yellow Creek,,Allegheny,5,,,,8/14/1967,40.58288,-79.00282,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper483,168394,,,0,5010007,0,0,50100070702,2
73331,SCP,73331,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,North Branch Blacklick Creek,,Allegheny,9,,,,8/14/1967,40.51566,-78.90366,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper512,168394,,,0,5010007,0,0,50100070602,2
73337,SCP,73337,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Run,,Allegheny,6,,,,8/15/1967,40.57774,-79.59548,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper284,168394,,,0,5010008,0,0,50100080204,2
73297,SCP,73297,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Loyalhanna Creek-Crabtree Creek,,Allegheny,6,,,,8/15/1967,40.29277,-79.36936,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper356,168394,,,0,5010008,0,0,50100080106,2
73213,SCP,73213,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Fourmile Run,,Allegheny,5,,,,8/15/1967,40.23429,-79.29718,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper373,168394,,,0,5010008,0,0,50100080103,2
73209,SCP,73209,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Mill Creek,,Allegheny,14,,,,8/15/1967,40.2481,-79.24938,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper385,168394,,,0,5010008,0,0,50100080102,2
73236,SCP,73236,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Loyalhanna Creek-Laughlintown Run,,Allegheny,2,,,,8/15/1967,40.19496,-79.248,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper387,168394,,,0,5010008,0,0,50100080101,2
73278,SCP,73278,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tubmill Creek,,Allegheny,7,,,,8/15/1967,40.37198,-79.1371,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper424,168394,,,0,5010007,0,0,50100071004,2
73173,SCP,73173,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Stoney Creek-Oven Run,,Allegheny,39,,,,8/16/1967,40.10232,-78.93366,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper501,168394,,,0,5010007,0,0,50100070305,2
73254,SCP,73254,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,N. Branch Little Conemaugh,,Allegheny,57,,,,8/16/1967,40.391,-78.71939,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper563,168394,,,0,5010007,0,0,50100070502,2
74296,SCP,74296,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Lake Erie-Elk Creek,,Erie,1,,,,8/27/1967,41.98943,-80.48154,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper15,168394,,,0,4120101,0,0,41201010302,2
74245,SCP,74245,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Lake Erie-Sixteenmile Creek,,Erie,2,,,,8/28/1967,42.20842,-79.91489,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper189,168394,,,0,4120101,0,0,41201010307,2
73814,SCP,73814,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Caldwell Creek,,Allegheny,1,,,,9/7/1967,41.6999,-79.55217,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper303,168394,,,0,5010003,0,0,50100030502,2
73392,SCP,73392,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cowanshannock Creek,,Allegheny,2,,,,9/12/1967,40.81718,-79.48058,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper321,168394,,,0,5010006,0,0,50100060802,2
73654,SCP,73654,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,N. Fork Redbank Creek-Windfall Run,,Allegheny,1,,,,10/14/1967,41.26697,-78.94597,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper500,168394,,,0,5010006,0,0,50100060201,2
73813,SCP,73813,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Caldwell Creek,,Allegheny,3,,,,10/21/1967,41.68602,-79.57541,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper290,168394,,,0,5010003,0,0,50100030502,2
73225,SCP,73225,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Buffalo Creek,,Ohio,6,,,,7/6/1968,40.17826,-80.40364,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper52,168394,,,0,5030106,0,0,50301060101,2
72981,SCP,72981,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,S. Fork Tenmile Creek,,Monongahela,8,,,,7/15/1968,39.94604,-80.04007,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper164,168394,,,0,5020005,0,0,50200050307,2
72514,SCP,72514,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Georges Creek,,Monongahela,7,,,,7/15/1968,39.77775,-79.82424,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper213,168394,,,0,5020005,0,0,50200050203,2
73168,SCP,73168,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tenmile Creek,,Monongahela,14,,,,7/16/1968,40.02409,-80.20572,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper103,168394,,,0,5020005,0,0,50200050405,2
73203,SCP,73203,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Chartiers Creek,,Ohio,25,,,,7/16/1968,40.21699,-80.13929,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper122,168394,,,0,5030101,0,0,50301010103,2
